VOT,VOR,elasticity
53.182528827698086,26.221218614767487,-0.6435457973354602
52.84892860785379,24.621223800317587,-0.6709740871796412
52.83152392430483,26.526443807443265,-0.6533255719603384
54.29764328633267,26.288104064716002,-0.6265850372955922
54.2503092511642,26.686770332592577,-0.6252913051644764
53.87483171089316,27.260024531661628,-0.6229102696251857
53.62955266698844,27.229022930768206,-0.6037303601355968
53.649460736559845,26.66107558689365,-0.627356918600933
53.42996786284436,28.02063865910213,-0.613638863088058
54.297321536778064,26.316054834250075,-0.6101064383046088
51.66467550276285,27.420754886323053,-0.6584735301734962
54.63956074817236,27.90108889015772,-0.6386888377830756
51.974141540508846,25.95298241647888,-0.6441105577091284
53.2266417872969,25.299079846459474,-0.6600003998407552
52.69828736759901,26.23667425779295,-0.6604254032682886
52.80241684005267,24.554847337867365,-0.6383743233839081
52.625882596013795,25.955475312952714,-0.645384977912134
52.80562029332173,25.055870043131744,-0.6526041647184005
52.71000865948498,26.000161183881037,-0.6409592621977851
53.64557213877873,26.356347181249923,-0.6292884424007382
53.625703257713276,26.629037800049964,-0.6279505745217009
52.89775050631166,27.03864146518648,-0.6357053768495384
53.98506080840073,25.068863337050097,-0.6352190991480952
53.866475165683084,25.975402329423584,-0.6256960967004274
52.690953095710654,25.313034011178537,-0.650725267486655
53.4089172136427,26.42715396006196,-0.647118085581963
52.53815232438721,25.699842536480844,-0.6455303020786892
52.536482221887184,24.28949132361597,-0.6640690026670903
52.64364537885242,25.364104386024817,-0.6574166992226939
53.76746646241501,28.16741199622585,-0.6293880249278226
53.69161333235984,26.944921591392156,-0.62694102790407
52.22779411123813,27.084233250225846,-0.6221326629208943
52.94414645812141,25.755892690315235,-0.6459344164317662
53.68569846860031,26.921263141158047,-0.6451473568324516
52.84370306688559,24.817493115691178,-0.6453116386582292
52.98847205933836,25.592763075505214,-0.6469305007405153
53.29957420949034,26.29795147555501,-0.6395468241557547
53.683713060966255,26.583217037352753,-0.6364240059081069
53.78180232306168,25.841942976030577,-0.6354347510502654
53.49052715096895,24.84577223239051,-0.6374172531787727
53.45191887291134,25.543827757158844,-0.644697013060165
52.93051040735254,25.790985489657405,-0.6387849811295745
53.09714427297472,24.39123923694391,-0.6403256592043107
52.842110027247834,27.56250618503128,-0.6323154877727757
54.24676399643804,24.464505303209254,-0.6571100111884174
52.88986896327403,25.660313405315797,-0.6538971895925992
52.96721632355923,28.142462528291162,-0.62984107360596
52.89105433348023,28.048557722988136,-0.6273290754030045
54.1975209649173,26.976226791171882,-0.6288177695128906
52.72805612591465,25.989243677323127,-0.6531257103862056
53.70994460136755,27.773072152025826,-0.6125363357676981
52.760724246254306,24.185661868842253,-0.6469140044668092
53.02295485374558,23.625876527298555,-0.6676639418139225
52.84823182447899,26.208587145354677,-0.642504732970292
52.31808278318748,26.166832421968174,-0.641663264887909
53.20482485627003,25.834406130077028,-0.6529531427733547
53.01193354070408,26.471639608511776,-0.6431473275033455
53.1421265832951,27.968272612198948,-0.6339647270584453
53.222442037102326,25.64410497143206,-0.6235179276913414
52.68099632514258,25.525513878002183,-0.6570839737436257
54.073246013798745,27.48564981422147,-0.6225624716736718
52.758901218479465,25.970380607381976,-0.6310289608215234
53.478360997354464,26.857297916955563,-0.620453998011307
51.86655567171355,27.09891266645885,-0.6212904978443844
52.46561374725669,23.797311293560014,-0.6704914412358536
53.109422311954766,26.419126069977835,-0.6325097158134846
53.27104273503936,26.107037194789886,-0.6347825765858042
52.685859067551185,24.776162689421668,-0.6447841600611391
53.13920014371248,25.91623439835994,-0.6539182092356451
52.2768607828585,25.35133151608185,-0.6467578060117597
52.569638392659286,25.206599803216932,-0.6635782711514308
53.9923512391723,27.728267236679162,-0.6185529976128517
53.38374405215961,27.555723302039652,-0.6388499525221655
53.23628997276803,28.07529008836033,-0.6268209916657836
53.55623300514905,28.273254770421797,-0.6339791108625962
51.9532014639708,25.624379511718868,-0.6488761009336232
52.88118045167857,26.966957760057532,-0.6344633263783764
52.91843554820142,27.12190136549173,-0.6358099895408446
52.52942935805277,26.5360225716386,-0.6294120382732287
53.32003236382396,27.82633625417006,-0.6178617387903799
53.12672238025159,26.76053187197115,-0.6507011803684739
53.051040919738085,27.009574650035606,-0.6537205877198012
53.00487271704882,26.316791526633388,-0.6172863149027754
53.973589362107994,26.97620372637227,-0.6263870819169254
52.41205914078059,27.272551556283148,-0.6348478368624062
52.93647766315146,26.081252669015708,-0.637775506770981
52.815913347093115,27.398139691237763,-0.6364052328880689
53.846186586713436,26.666279386527645,-0.629532069855637
54.420557548921856,25.168652265227678,-0.6430226900167034
54.20357821694198,25.928592492011436,-0.6450313881337452
53.95843272243704,28.56508541338353,-0.6051348773101364
54.23338130416353,26.58630219653169,-0.6232760058268886
52.76241056473777,26.29219881536075,-0.6332247162050442
52.857181877478176,26.493101438290754,-0.6284190830792636
53.41618646974435,25.397170078898807,-0.630807744423692
53.47258066437493,27.845955712635092,-0.6285053925313345
53.93841008146689,25.759734422569643,-0.6387165877513197
52.99699928490835,26.142029348880705,-0.6347369624162236
52.91665493640346,24.601765836750616,-0.663480872738221
53.3544057857319,25.494756035424963,-0.6461697378159762
53.37222818483905,26.927559619992238,-0.6357421479643562
53.33434440985672,25.422606735065212,-0.6329082093838531
53.80022480119019,23.013474295388693,-0.6732722979896687
53.27611086480563,24.449437256928398,-0.662564190371365
52.415824446274776,26.77208587674445,-0.6322917703465798
53.76153103891736,26.21547551903948,-0.6360108055081075
52.62893327952953,25.24484534765861,-0.660705322495164
52.68166535201107,26.38182777872834,-0.6553320026483735
53.448743160820236,27.215769950236226,-0.6360728862294615
53.27628298469955,24.225799725812536,-0.6384010361612465
53.44654206323697,25.090361393613808,-0.6368125801100873
51.7543497053611,27.139186177574214,-0.641567717017437
53.313727484495345,27.058595458975997,-0.6370463103808661
53.526300673235525,27.122781350140993,-0.6302169006424646
53.6217221565307,29.221623832418302,-0.6128479936314438
53.99655937924377,28.919346612075287,-0.6081521553410711
54.350946690867815,27.09912187126644,-0.5991264636071297
53.4516040854186,26.78409523648578,-0.6423654022268102
53.013787049256884,28.18099471629044,-0.6274585684769981
53.3823849845949,24.888542413760955,-0.6374416603836183
54.01699551678952,25.125637276397175,-0.6438728372055762
54.09234981577807,28.52927162865097,-0.6168047701241632
52.5842738495491,27.105676906171208,-0.6205171931170169
52.01326033132801,26.38727925088776,-0.6434899324712373
52.716129562848316,27.372213409846736,-0.641497616514703
53.367516871168974,27.991817636953098,-0.6301633135439532
52.21347907056991,25.193768280305665,-0.64942530848432
52.48046161469935,26.690237734326043,-0.6315170188482502
53.19110060984979,26.602710283769657,-0.638490934929151
52.00016613280927,24.673001137958803,-0.6724539545624446
53.88748037108874,26.474538668536812,-0.6249580379552204
53.31891662845962,25.92744305011803,-0.6264953933305651
53.62704366581278,27.280348806777894,-0.6202843875768452
53.79740033567036,27.74268803084124,-0.6196231147026814
53.23047367653371,27.203581079189966,-0.6209877301129701
53.06343656734853,24.083145854748476,-0.654982578715333
52.707066969769166,26.518327723305298,-0.6532031772890181
53.22657079346379,26.288698089631694,-0.6618083022987726
53.073279336219734,25.183677229389037,-0.6325517614489599
53.635843810116114,26.224478438035316,-0.6338908009651446
52.94104335587534,27.30439406203026,-0.6137712132051723
53.671421772805274,25.41578712972809,-0.6187934706335723
52.4913499216185,25.935322788483152,-0.6480286582063474
52.181879000011264,25.930488010626664,-0.6536181258960188
53.89497843826501,25.05626851211594,-0.6374814675519127
52.37482567684806,24.821117794048472,-0.6453290840205204
52.9371270084759,27.58635162122196,-0.629464883823628
52.67998218316492,25.458020128415555,-0.6631859858382141
51.8719444802697,24.89882982842734,-0.6516623111268772
53.31928859591298,25.397697436123774,-0.6360480800964908
53.168818469738866,25.66319655280553,-0.6557724104740073
53.04231774681655,26.002719583456393,-0.6551110671267258
53.64365753783289,29.07962711075631,-0.5983648387666817
53.47126105662421,25.76471946363432,-0.6273042162104504
51.78436524329688,26.363441308630737,-0.6661252385912205
53.32130929933072,26.522863333035165,-0.6325998678689438
54.06397571248565,28.567600102480988,-0.6104958892360755
53.12483496638788,24.471653433402004,-0.6551097962924073
53.138021956269284,26.34084463958805,-0.640444739691523
53.79240891967043,28.365434643642374,-0.6131455967376384
54.553353625124096,28.272589187010013,-0.6022570979345833
51.95319201215065,25.07975732318191,-0.6620539351673715
52.77331634089006,27.42200403358196,-0.6228734495672714
52.43937899401961,22.79706002918306,-0.6555363771897591
54.35920121818734,26.668528731943358,-0.6296948537814154
53.76684526766908,26.561918698468997,-0.6305457148272593
53.10114130453666,25.477434996541806,-0.6461311139446732
53.31557371745156,25.961136863130456,-0.6378047725319683
53.389691281742024,27.222627657395595,-0.6291705174277696
53.29391904451016,29.210801411330795,-0.6268360181043123
53.3675116877253,26.673855980231632,-0.6236804781307259
53.33465583460742,26.61646865941788,-0.626298796001743
53.65133056904455,26.401141521614697,-0.6410267284670431
53.98311284253688,24.5572626064397,-0.659329381208491
54.33344303836681,25.79879721810964,-0.6196195061966518
54.01154680223445,24.248233968463534,-0.643552862801366
54.51830296928018,25.15235149452549,-0.6356083367100402
53.11045143048962,25.779405299831435,-0.6479281963554601
53.229702753764,26.20592069949044,-0.6225733473074353
54.07655587893678,26.947042266945203,-0.6354454850724326
52.937000649385304,26.385289215811124,-0.6591101429978552
52.526485317042834,26.05682071069765,-0.633703286922595
53.08542120207847,27.163752090540676,-0.6048438245676454
53.44260507980417,27.37421978265389,-0.6314789078577453
53.19976542303303,24.64297751524518,-0.6738706475712981
53.355049429819715,26.04182060039252,-0.6304486963040155
52.636596614352634,23.816457401042435,-0.6662868201940917
52.594596885829176,25.851720807622524,-0.6437897258436733
52.216315475808834,27.50489961015104,-0.6519005711519971
53.48512439180054,25.719821379695176,-0.6357433483217184
53.27750417619464,27.264918554659975,-0.6219004076029188
53.67214141480428,27.48499697104072,-0.6085347760896358
53.500500394482714,26.004752081659777,-0.6237359139146677
51.76185717063538,27.397880406662416,-0.6284637646944692
53.64217898760935,26.706969494251126,-0.6229982353763055
52.21967648676324,26.918374299386976,-0.640984802820406
54.300703019780066,27.013692755114533,-0.6382811115793658
53.69171105467396,28.256725997914753,-0.6241710054993612
53.548256214890124,27.266103649025915,-0.6256331971295598
53.31898368093275,27.583296366374178,-0.6260932288764529
53.249901203284395,24.836999300040723,-0.6571429092051387
53.79869993949862,26.90138872926433,-0.6321208653784443
52.812720055847976,26.51671625079813,-0.6503969781014382
52.74607981566921,26.184563466014737,-0.6429930898639331
54.024670293938854,27.74665774039571,-0.605110296365621
52.87519411720631,25.05886233286968,-0.6401922312031283
51.87144451778903,24.958146711955116,-0.6557587947800981
53.84750379765723,26.88010239362843,-0.6242084808672267
52.29510500699155,28.163110899736786,-0.6331542678671612
53.18712306746665,25.63281211823769,-0.6514719716332882
53.69099071381528,27.14889199265111,-0.6235255489321005
54.3590074451391,23.61652293413385,-0.6583117084213685
53.821548211682455,26.58611500831455,-0.6367828470434367
52.68025996294226,25.66377715471577,-0.6364988698393101
52.452440288329726,26.294251552534465,-0.66199584575188275
52.29327715704773,25.9221599215418,-0.659643298892186
54.27414222759479,27.872804291735296,-0.6262866029693285
52.48452675046842,25.561907904325064,-0.6385518813445336
53.57488346176721,24.954517822877047,-0.6444385487026539
52.556271220533894,28.455359906270218,-0.6373656296223615
51.954705227768386,26.38018679001586,-0.6540811328799366
53.102720758054915,27.027266983109925,-0.6295619633023589
53.49923467222764,28.061020466240436,-0.6189655742521818
53.312819303502316,28.274381108987566,-0.6122578669666067
52.26691291331401,25.498944092446255,-0.6608773751337654
53.61758665605351,26.74562675079275,-0.6221871005697445
52.86033641919197,25.20288857246495,-0.6181356730853002
52.90720254107575,25.645300173801736,-0.6381043489231134
52.902902548928985,27.17487818339494,-0.6323509743906728
53.50743361240268,26.743560479557445,-0.6171817386165541
53.460282197728134,27.88739158656679,-0.6345425170267329
52.608461761152405,25.782732055656414,-0.6719358319794233
54.06718051101347,25.917029423774743,-0.6168527852823491
52.26645758047753,26.163957540452174,-0.6489065666946444
53.75145654803207,26.79117626992753,-0.6309755035127689
53.40688764619747,29.195806009235707,-0.6095232469943513
53.11106576771367,24.971600887630082,-0.6625971388475284
53.65764210700927,27.138896698840398,-0.6296122781328982
53.87476705003231,26.73350212565702,-0.63014715209698835
52.90190485932675,24.748429370837414,-0.6439296832958444
53.05673419826764,26.771192696199627,-0.6454372274626622
52.04517747075429,26.45472439317412,-0.654630146525694
52.827854775126866,25.99844766311,-0.6535067259651054
52.56491675958014,24.01048234783952,-0.6506708435826312
52.56751260904075,26.347687989351368,-0.6284624377717849
54.09809721421039,26.42083652483408,-0.6233288474199855
53.70249431242644,25.624718562452458,-0.6341508133635594
53.62159718631315,29.190973462528383,-0.6149908605579466
53.737073089014324,23.967753474114467,-0.6361340166959627
53.39965378413538,28.951714592477135,-0.6152865616438499
53.064188235211105,26.805861423601893,-0.6252243995647587
52.3699693835559,26.23609960717296,-0.6415674514816788
52.411791356028175,24.986476370706942,-0.6517138354199947
53.720416301680075,28.9024695932086,-0.6389861280808788
52.594917386646024,28.02341059827764,-0.620774607616429
53.44656505482745,24.956736339101376,-0.6530697318913761
53.43822659514579,24.66411154844561,-0.6297285076803004
53.675904456255196,26.665387860692597,-0.6373371925528468
52.23305165589507,27.57105701466409,-0.6356153558716349
52.82722463927598,28.31325465359783,-0.6167035102951167
52.29322891463096,26.86034672333007,-0.6331305228370516
53.06494162102098,26.764757582925313,-0.632077844077788
52.93316391300872,23.43564761061199,-0.6577336079349618
54.670459386863094,29.502909890245178,-0.6088114285336474
54.10225543177868,25.419322382077414,-0.6393060043381041
52.90269853106709,26.557885947117928,-0.6389964978909025
54.05095903849906,27.399639711607083,-0.6126532871686841
53.54548690957981,24.458171729619067,-0.643413053637185
52.901991487829484,27.49649909725348,-0.6251950544697447
52.46783068936621,26.484838194339773,-0.6349354687356028
54.41832769742058,26.55261993933607,-0.6426832222157877
53.01208945703786,26.92555098017694,-0.621095962069067
53.124626043563225,28.550725468725766,-0.6332735454939452
52.871310011490685,27.084442915495607,-0.6428758129937353
53.79220963659247,25.16126736498146,-0.6634658715291613
53.29026853023105,26.936115734776344,-0.6206503562451493
53.010985589940226,25.714509446204243,-0.6411953248769893
52.6819823065764,26.43402621151949,-0.6511018674268897
53.4244395474901,26.397728001222507,-0.6486339343728085
53.0936270950915,27.40672757614007,-0.625387853363388
52.36243842752804,26.36177939888614,-0.6505794317823815
52.85801443847827,25.201843075690544,-0.6615507927714278
53.11454171785432,26.738865064549422,-0.6508641482200517
53.04008242432969,25.62156984778631,-0.6497027667609554
53.28731140558217,25.586589459066097,-0.6350555778760228
52.937584399970376,29.08422549711051,-0.6146936427071352
54.139075919574076,25.557955507263724,-0.6392954020977332
54.58806140124158,26.551860374843383,-0.6191712941002462
53.678095744620336,26.79567665844385,-0.6272603367972255
51.98023350873006,27.4284846415057,-0.646486047371728
53.74769896499475,26.923628855492932,-0.6380877862318235
51.59877118956762,24.86915424898959,-0.6569480895127692
52.45610844318127,27.478992096276382,-0.6389338235644181
52.903888291203614,27.886129010324005,-0.6465744979034243
54.222513483162246,26.22189062873756,-0.6314656618707092
53.56031861515155,27.799427623243375,-0.617825286132982
53.571147575356676,26.923986113370052,-0.6306665818003889
52.82811523957204,25.689079720846426,-0.6563356221317002
53.97088477755995,26.22415888200127,-0.6372824400836944
53.291503874442625,26.420081772856868,-0.6450788409886122
53.075977187743504,26.037880800135465,-0.6344296811028609
53.417993940912034,25.5322305449281,-0.6413601592078536
53.5912710405075,26.13893044431201,-0.6306892939322947
52.81003682469597,25.43687412902205,-0.6324558442337443
52.711475795334785,26.208741894717797,-0.6355307278620739
53.92739008809006,26.745186076586354,-0.6235104940614213
53.511074567567505,29.46180305673986,-0.612175773750787
53.19280366873578,26.394660936316114,-0.6455939008109697
52.529054412996594,26.891716406975533,-0.645765092763115
52.99161791061641,27.44481634044939,-0.6221866748504713
53.43160417037332,28.13686919066188,-0.6265345448781462
53.43683247004617,27.116442878836196,-0.637921622957455
53.35303417575255,27.398012053937393,-0.6228632700613229
52.96664496764931,28.56532788586996,-0.6161704733400669
52.81562029989611,26.01750146794882,-0.6552828376239724
53.889270902574076,23.958941698862656,-0.6424888375251675
51.79844712344394,25.788871213703167,-0.6645603074735937
52.037756067210914,28.49668397039292,-0.6198998399974021
53.82767612487544,27.45587124782841,-0.6286710584882282
53.17528177012822,25.099752574562856,-0.6544576477083536
52.724125308075536,26.234491956583668,-0.6395450246407585
53.00503266595773,25.270648984380465,-0.6412052192500146
54.35970628718722,26.63184392626886,-0.6267687027991434
54.146714178054616,28.68272157527954,-0.6026733226371963
53.3613175742063,25.405020413266225,-0.6256021159215481
53.73592402629708,25.905659560008935,-0.6337540313003563
52.94394509911906,27.059489585590587,-0.6288953097249231
52.44807362887669,25.344411489053815,-0.6586154914645876
53.128827251827374,26.77852429089798,-0.6254755209107802
51.096045299995275,24.767328619219423,-0.6786151948568545
53.497804618628564,25.555887734566216,-0.6360194775046747
54.09948421819068,25.0694097803174,-0.6312334292286493
54.06781324622813,28.92398999926563,-0.6124725323616322
53.535348940982544,26.051614189960596,-0.6069889153798469
53.900074604340716,27.237855909076735,-0.6330933489468417
52.90602071233381,27.29757476212974,-0.6396479344245513
54.13771013206634,27.953611610724984,-0.6235928300914566
52.54322569568263,27.17468785351757,-0.6338413495837216
52.54928009397738,26.541867586290397,-0.6388412940987713
52.01464434025235,27.37530561119979,-0.640596400081002
52.74250074983846,27.25296453437394,-0.6349432799470324
53.37280352138769,25.805067525953476,-0.6157192347399457
52.66895491329982,26.416539617323583,-0.6713813037532198
53.561864824554526,26.694243847559463,-0.6265288796575257
52.184474829172366,27.748367555414013,-0.6372413487476782
52.17167344065954,26.511834307924964,-0.6346683591634118
53.16049096452455,23.01122194056765,-0.6521409292776018
52.54954215372781,26.239931553275255,-0.64883313956102
52.96310711908756,28.24922786261448,-0.6266439394198616
52.994732731742644,29.622147760452542,-0.6239832056500911
54.36527189156748,27.043118466296193,-0.6260647132161946
52.66024584794587,26.548357748077105,-0.6275778734824713
53.14757861266096,26.535852960950002,-0.6438584204348935
53.63162362442914,26.66121667702331,-0.6047809936826285
52.91748547538843,27.8015469635468,-0.638043261232536
53.49302268061952,26.734379116655557,-0.6253179949449111
53.95376996539592,27.87592153897703,-0.61966667832397615
52.81330859796737,26.209564118833843,-0.6508741325025827
52.61478733595028,27.083762390952472,-0.639853269705596
53.48708488252993,26.262073459265928,-0.6203980027423394
52.23887290027682,27.947024126357537,-0.6383473315712556
53.58221659737008,26.944513582442205,-0.6125513548189705
53.544036197693835,25.952934640072318,-0.636921767743196
53.382621170163624,24.851725289429233,-0.6403850103929636
52.79049676014771,27.29789895335109,-0.6273385040032828
51.99528609949543,24.19065904022392,-0.6579538522100988
53.053818859333866,27.662460734992944,-0.6156009093243763
54.14353035371372,25.657441093560287,-0.6314654483481783
52.32647100058184,27.05804337834663,-0.6354415069811545
53.408238444533836,26.39935581180445,-0.6413032797369734
53.18097861794236,25.424025531509805,-0.6389033817769746
53.14209057543364,27.74877501547603,-0.634851081945878
53.51737661968673,26.76099817528193,-0.6373590891948635
53.52402571393927,27.03224286621374,-0.6401586618964809
53.60365444830641,25.8202731185692,-0.6287819895980149
53.436605480159,25.082270008955994,-0.6350055022990004
52.8033383415885,24.719692595666505,-0.6567419586541567
53.10143408043139,27.269979488710742,-0.6253689410002847
53.261940247742665,26.411870849919303,-0.6334930513462311
53.96983133037344,25.162040325611358,-0.650680461055562
52.05258941267979,25.07393678407486,-0.6564191414411352
53.71884197552161,27.856542256091274,-0.6329683864326745
54.011213541485525,25.75337516652124,-0.6410619235188703
52.94162923193994,27.02787265381151,-0.6357052379578333
52.37924613080537,26.744923603785942,-0.6565062463321126
54.51209123347442,26.55588591963209,-0.6008250422166969
53.664595756854226,26.90617929635566,-0.623115159587339
54.15493205406383,27.691108685517897,-0.6340521401135251
52.93375447480849,26.216192863763755,-0.6614576821549398
52.32270134811515,27.20164271832962,-0.6409364562892959
53.155941412846616,25.8888102045744,-0.6422385301537604
